gen,nevals,avg,std,min,max
0,100,0.034443489460608906,0.015412663816568143,0.009871592277747554,0.0833937823027438
1,100,0.05202342704070829,0.013170486782893112,0.02348987347914535,0.0764271381690312
2,100,0.05860939531602682,0.011293538831134138,0.03225930397100478,0.08997661911003099
3,100,0.06099205070369227,0.014187775067176571,0.030919880391540446,0.0982729580445315
4,100,0.0592497943328331,0.010590246839830252,0.03807320199500082,0.0764981196925374
5,100,0.0641373355543145,0.008826712411606395,0.043557281456405854,0.0764981196925374
6,100,0.0680370077720134,0.010648497142626478,0.03416016527441147,0.09110341295152845
7,100,0.06994250823627984,0.012247282876196898,0.0484728334050513,0.09110341295152845
8,100,0.06716034795344647,0.015086238476240684,0.032106905111845,0.09110341295152845
9,100,0.07676345059114985,0.013922182742806776,0.05309463842223396,0.10529544278745655
10,100,0.07814987799702859,0.012480516911905343,0.06067196329959242,0.10529544278745655
11,100,0.07693252686546227,0.018131150993345075,0.039410310468745866,0.1034963287459763
12,100,0.08026432941633306,0.016300439187706017,0.045781694140550735,0.1038372902863761
13,100,0.08528421334366447,0.01502159805967422,0.049377590974870184,0.11338135178991691
14,100,0.08349304893020229,0.015913740371414374,0.049377590974870184,0.11338135178991691
15,100,0.08163583649489986,0.018593960210429535,0.044706884228112365,0.11338135178991691
16,100,0.08593342092850544,0.013108135265771072,0.05724866695423918,0.11164562540102818
17,100,0.08501815219940978,0.011869457261253945,0.05724866695423918,0.1011737267151117
18,100,0.07634937376919901,0.017913873302027462,0.04043318323383773,0.1011737267151117
19,100,0.08488811890011329,0.014466715664939732,0.05079362966041484,0.1011737267151117
20,100,0.08364328134357658,0.01747880023532916,0.042892739549594015,0.10272221401158443
21,100,0.08362497442800927,0.01965275263218164,0.042892739549594015,0.10436404721742447
22,100,0.0843985979817921,0.01806033592780536,0.042892739549594015,0.10436404721742447
23,100,0.08342705208763061,0.01544954482577385,0.05740480427505087,0.10436404721742447
24,100,0.0844352965855571,0.017573498379169813,0.05125555106514877,0.10436404721742447
25,100,0.0920230923946731,0.010216926290225517,0.07138323817307712,0.10926960201140751
26,100,0.09008390465299615,0.014915798554344719,0.05886757373451706,0.10926960201140751
27,100,0.09330544437279455,0.011029442508788363,0.060149569835687006,0.10436404721742447
28,100,0.09680955872215362,0.009553807086835599,0.05602636331493675,0.10436404721742447
29,100,0.09848937931506821,0.007515224156697253,0.07228223749787586,0.10468815166712996
30,100,0.10182721672894673,0.006477359507900215,0.07228223749787586,0.10926960201140751
31,100,0.10373558904020301,0.0021879680337742154,0.1011737267151117,0.10926960201140751
32,100,0.10126712776093935,0.01004972517580543,0.0632127547820061,0.10926960201140751
33,100,0.10159203067760604,0.011940025460444027,0.0488377483364492,0.11447955013211723
34,100,0.10129050363222233,0.009686043017576083,0.06157169286917402,0.1085948795979549
35,100,0.10055503832244382,0.011400671152619566,0.06309605643956799,0.1085948795979549
36,100,0.10199856809078409,0.008657269064254241,0.06328460931529391,0.10436404721742447
37,100,0.10436404721742447,0.0,0.10436404721742447,0.10436404721742447
38,100,0.10234788015428116,0.009877161081813638,0.05395987063884174,0.10436404721742447
39,100,0.10436404721742447,0.0,0.10436404721742447,0.10436404721742447
40,100,0.10436404721742447,0.0,0.10436404721742447,0.10436404721742447
41,100,0.10436404721742447,0.0,0.10436404721742447,0.10436404721742447
42,100,0.10436404721742447,0.0,0.10436404721742447,0.10436404721742447
43,100,0.10436404721742447,0.0,0.10436404721742447,0.10436404721742447
44,100,0.10436404721742447,0.0,0.10436404721742447,0.10436404721742447
45,100,0.0972540957454142,0.019602903117594824,0.030133602133390183,0.10436404721742447
46,100,0.10034260061928896,0.013639358121059953,0.05327656385072782,0.10436404721742447
47,100,0.09935047079755975,0.014579374586337528,0.04897530905290797,0.10436404721742447
48,100,0.10213380639453783,0.009687699265821232,0.0550819442759089,0.10436404721742447
49,100,0.1020749210973649,0.011214381902045956,0.04713589421593514,0.10436404721742447
