gen,nevals,avg,std,min,max
0,100,0.035998558778714655,0.019090917932589355,0.007441038571687707,0.09062363291480302
1,100,0.05183323065770261,0.018062535564172054,0.029354428766318,0.09062363291480302
2,100,0.06240564972655891,0.020546912381291423,0.019711066930456635,0.10708358432443954
3,100,0.06146915269121399,0.021184023087242675,0.026433938311790722,0.10708358432443954
4,100,0.06618719312201235,0.02051284503570414,0.03348766737157779,0.10708358432443954
5,100,0.07761367932193491,0.015552506682053177,0.042643096151251204,0.10708358432443954
6,100,0.08297299174329495,0.015211270784283464,0.04464939578095422,0.1070738901163452
7,100,0.08270284790313581,0.01630944202163831,0.029323944318724926,0.11407923800601526
8,100,0.08961147141284101,0.01046536994923465,0.06221186028422237,0.11094264212878611
9,100,0.09402929186040034,0.015244819103733794,0.07265839334635327,0.14569694632212252
10,100,0.09259772095323607,0.01669181571066731,0.047407065782964886,0.14569694632212252
11,100,0.0898914357282861,0.0187615557019458,0.05175999417734471,0.13774522123850608
12,100,0.09229626687227144,0.029030474319491028,0.040955800647488466,0.17720145029374693
13,100,0.09604434791184831,0.02684313814561986,0.037150809305334105,0.13774522123850608
14,100,0.09636177135713953,0.025451177804261562,0.04808304899863894,0.13774522123850608
15,100,0.10519601722187831,0.019828788659889365,0.05584349605983313,0.13774522123850608
16,100,0.10608099561422353,0.020698502842634865,0.05584349605983313,0.13774522123850608
17,100,0.10262903733250173,0.02519981859485031,0.04697842856614921,0.1676329393186263
18,100,0.10296924028802894,0.02478047912345051,0.04524775613452025,0.1676329393186263
19,100,0.10870461878335977,0.03250418646208954,0.03778357933153671,0.1676329393186263
20,100,0.10885784233324221,0.028252769072191774,0.0386648032968613,0.1676329393186263
21,100,0.12044939422099961,0.028280764031078286,0.084815361319266,0.1676329393186263
22,100,0.12276728260509787,0.030531563245520806,0.05705536794475644,0.1676329393186263
23,100,0.12575599021116626,0.030871213634289924,0.0516697128460638,0.1676329393186263
24,100,0.1344002936400714,0.023974869701997893,0.05836172556491707,0.1710100759319994
25,100,0.1425526386922555,0.01680898746312707,0.09684543312829066,0.1710100759319994
26,100,0.14511587868558723,0.017380604767618858,0.10566191214144155,0.1710100759319994
27,100,0.1495806178858518,0.01512409896015222,0.10930144266953858,0.1710100759319994
28,100,0.1510252789501909,0.02734225568308446,0.051085241890885785,0.1710100759319994
29,100,0.14546925537410646,0.037086193023251134,0.02913599999394647,0.1710100759319994
30,100,0.14733001664319126,0.03790072218807789,0.045224333702828926,0.1710100759319994
31,100,0.16351933628307666,0.01635466865736139,0.08458718126851665,0.1710100759319994
32,100,0.1544336561064645,0.03521789908045044,0.052432098217554894,0.1710100759319994
33,100,0.1609476520973037,0.025508597530315157,0.05174774375042541,0.1710100759319994
34,100,0.16884870849944064,0.0016210255744190903,0.1676329393186263,0.1710100759319994
35,100,0.1650116122004478,0.021865689824798543,0.05819698539031302,0.1710100759319994
