gen,nevals,avg,std,min,max
0,100,0.03963044090061942,0.018023388123907164,0.013182970164939406,0.11330970669866074
1,100,0.051608612335128506,0.0184649678022614,0.029660500051472978,0.11330970669866074
2,100,0.057202600599523666,0.014477338262963659,0.035971850152534915,0.08621309426654249
3,100,0.06526872572269063,0.018513164135667403,0.0318915186056506,0.10661447057401126
4,100,0.06497137098898687,0.01776440148393403,0.036283165208913996,0.10661447057401126
5,100,0.06529963312105826,0.016947920196836545,0.025171382382659417,0.09599782721536965
6,100,0.07202480383558556,0.015294570111286238,0.03771554868493093,0.09599782721536965
7,100,0.06839062010054596,0.016098473658281806,0.036539714946914326,0.09627682581599709
8,100,0.07262766147548516,0.013307156860941154,0.04714127063260878,0.09435750225449697
9,100,0.07049894726350975,0.01672025397833905,0.03055400765742974,0.0910865773668884
10,100,0.07164571788271118,0.01416516813148875,0.0342832413582612,0.09113815649673969
11,100,0.07793475634247535,0.008845179127110215,0.05952643598336589,0.0910865773668884
12,100,0.073867231604761,0.016976918139218675,0.03975309890057651,0.0910865773668884
13,100,0.07643223381941659,0.015468450337136452,0.04539054746770979,0.10358308805940315
14,100,0.08689687539832197,0.01111556715618334,0.0543757990015171,0.10358308805940315
15,100,0.09272663247421276,0.008701624351912424,0.07681329142736966,0.10358308805940315
16,100,0.09050688794274488,0.007134081031464884,0.07970132997833138,0.10358308805940315
17,100,0.09093855170504302,0.005877434756655131,0.08298138434120751,0.10358308805940315
18,100,0.09433630065747182,0.008748453048647525,0.06631010476245233,0.10358308805940315
19,100,0.09721937714433374,0.007144935670128473,0.08175373077079665,0.10358308805940315
20,100,0.09754140931906012,0.008997402318024832,0.06672760149132843,0.10358308805940315
21,100,0.09820713956473921,0.013010197331254166,0.04160565798667337,0.10358308805940315
22,100,0.10298057332097872,0.0027663049960358044,0.08945841181939755,0.10358308805940315
23,100,0.1009912331640101,0.010543965165735206,0.050593181525324646,0.10358308805940315
24,100,0.10005830695023668,0.012052476357205454,0.05406296149587649,0.10358308805940315
25,100,0.09664916095931013,0.019039028640585397,0.03305799026611944,0.10358308805940315
26,100,0.10183109307566823,0.008582987484132588,0.05978321346602988,0.10358308805940315
27,100,0.10193972631239516,0.007962596816215941,0.06293335221851992,0.10358308805940315
28,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
29,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
30,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
31,100,0.10369622493778931,0.0003836658212377412,0.10358308805940315,0.10499729903922984
32,100,0.1004549458650927,0.012007778686952702,0.04630091425111021,0.10499729903922984
33,100,0.10322586636906964,0.001446606637252964,0.09841071144032056,0.10499729903922984
34,100,0.09933618154477793,0.011757846344663675,0.046749066402151304,0.10358308805940315
35,100,0.10182063210209788,0.004772784015511775,0.08886099986297107,0.10358308805940315
36,100,0.10299839915781245,0.002864378934331175,0.0889658655196356,0.10358308805940315
37,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
38,100,0.10019601056138351,0.011764328954707587,0.05225291829078337,0.10358308805940315
39,100,0.10224921735212829,0.0065346052313374915,0.07023632037753132,0.10358308805940315
40,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
41,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
42,100,0.103637326068384,0.0002657108933349699,0.10358308805940315,0.1049390382839235
43,100,0.10000035736568223,0.0121496685797165,0.058691977518008344,0.10358308805940315
44,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
45,100,0.101826195561502,0.008606980305563198,0.05966077561187424,0.10358308805940315
46,100,0.10248891210889885,0.005360345535120641,0.07622868929679562,0.10358308805940315
47,100,0.10274873321337134,0.004154487894702808,0.08239838193730414,0.10390892303070676
48,100,0.10023174353396953,0.01154258644064719,0.05455954321631311,0.10358308805940315
49,100,0.10210015600818217,0.007264853697420515,0.06650978677887816,0.10358308805940315
50,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
51,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
52,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
53,100,0.10358308805940317,1.3877787807814457e-17,0.10358308805940315,0.10358308805940315
54,100,0.10058995665392889,0.014663289353022895,0.02875480292254614,0.10358308805940315
55,100,0.09740866729096345,0.018090738995504934,0.042131507017138,0.10785608456310516
56,100,0.0990218316162675,0.016972032960621695,0.02565391495597522,0.10785608456310516
57,100,0.10258149821773299,0.008216311216993635,0.06320785358073783,0.11037258348891059
58,100,0.10389257688199591,0.00309454410307257,0.09171182368360792,0.11037258348891059
59,100,0.10261690397640982,0.006261937803874149,0.07263899055506245,0.11037258348891059
60,100,0.10427017049582397,0.002338160675781812,0.10039166268140139,0.11037258348891059
61,100,0.10525139134065441,0.0034119000923119804,0.10039166268140139,0.11453461832114922
62,100,0.10316006361077042,0.006607133032765499,0.07263899055506245,0.11037258348891059
63,100,0.09848801184972014,0.01868003680347222,0.03261243561266917,0.11037258348891059
64,100,0.10071711074376945,0.01141795528346052,0.05498778725472571,0.11037258348891059
65,100,0.10282393302299064,0.0076224866695825885,0.06675222478637337,0.11037258348891059
66,100,0.10281580544307127,0.009627192519288843,0.0572430409330763,0.11037258348891059
67,100,0.10366609882284433,0.007060174553030183,0.07171087999789541,0.11037258348891059
68,100,0.10602730641402582,0.0032589578061635693,0.10358308805940315,0.11037258348891059
69,100,0.10445511079425453,0.011462572217085541,0.05069920670610563,0.11037258348891059
70,100,0.10797479247723468,0.00911977211432002,0.06785305992859626,0.12513831132696776
71,100,0.10387115180049118,0.016237576290208004,0.05874941759276242,0.1262384576244519
72,100,0.10738717749741006,0.010358415318922667,0.05874941759276242,0.11037258348891059
73,100,0.10875385317668193,0.007432796440988404,0.07242082460900012,0.11037258348891059
74,100,0.10826192883923175,0.010340053829891808,0.057606217246939956,0.11037258348891059
75,100,0.10915891846878276,0.004117287797057491,0.09480244597353349,0.11037258348891059
76,100,0.10584685395329413,0.015348122169034292,0.053310631807479525,0.11037258348891059
77,100,0.10563952526330316,0.01634733086007529,0.040246883132715704,0.11037258348891059
78,100,0.10612631503137865,0.014465732982979406,0.052416627334602714,0.11037258348891059
79,100,0.10998573720745325,0.0014012184446226556,0.10524932564817654,0.11094794213394564
80,100,0.10637794016304429,0.013215715980745491,0.054040929879061256,0.11094794213394564
81,100,0.10929731936670647,0.004603224028401455,0.08745323912208969,0.11094794213394564
82,100,0.11076776308439375,0.0010312488359394058,0.11037258348891059,0.11564920421570941
83,100,0.11159081476782629,0.0019800791751781095,0.11037258348891059,0.11861759843465153
84,100,0.11139548747611858,0.002662237244788107,0.10541644447579908,0.11861759843465153
85,100,0.10959697587750244,0.01129748107700233,0.07278230994785992,0.1211147265392033
86,100,0.11388096577397794,0.002602397773571933,0.10560104996123072,0.11524059023003826
87,100,0.11352195601280696,0.0030174630470448625,0.10560104996123072,0.11524059023003826
88,100,0.11151162220428618,0.010073695901541831,0.06430691135042335,0.11524059023003826
89,100,0.11448472349725922,0.00173477299528013,0.11037258348891059,0.11524059023003826
90,100,0.11524059023003826,0.0,0.11524059023003826,0.11524059023003826
91,100,0.11524059023003826,0.0,0.11524059023003826,0.11524059023003826
92,100,0.1147055351371805,0.002621223923557936,0.10186421290859442,0.11524059023003826
93,100,0.11657566476688615,0.00361539893680128,0.11524059023003826,0.12636621137043735
94,100,0.11613063992127018,0.0030183053536568458,0.11524059023003826,0.12636621137043735
95,100,0.11570725855788203,0.004578179545981717,0.09932140901489078,0.12636621137043735
96,100,0.11119550463730281,0.020727055649128433,0.037414425837326945,0.12636621137043735
97,100,0.10967221356521742,0.02071663137562944,0.037414425837326945,0.12636621137043735
98,100,0.11880078899496596,0.005189836933595284,0.11524059023003826,0.12636621137043735
