gen,nevals,avg,std,min,max
0,100,0.03366713236354027,0.015296540883140398,0.0055195538716404325,0.08037829624578106
1,100,0.04140421864818106,0.014036264327303904,0.02053634159360112,0.07910034203769595
2,100,0.04748144037094007,0.018159269731787216,0.022916033789496117,0.08387342453484577
3,100,0.058990169522775464,0.017465878327725053,0.02744431577651763,0.08735649291642696
4,100,0.0640598013901552,0.015736634102594384,0.03721337036257151,0.08735649291642696
5,100,0.07136244029740908,0.016009259927899297,0.03834655840077495,0.0931392176873251
6,100,0.07356747536923905,0.014367178279215576,0.04007029002326484,0.0931392176873251
7,100,0.07306525337451754,0.0157826629607632,0.038487150622483965,0.08997230519590865
8,100,0.07391401422497107,0.021284156479856126,0.03265477605798399,0.11748007353601646
9,100,0.07813979675948977,0.016185191993050768,0.04288446458327327,0.11748007353601646
10,100,0.08362403161904265,0.02749555835884399,0.0286861849574528,0.16380386869564315
11,100,0.08323273852607556,0.028747510232379175,0.03525640377032618,0.16380386869564315
12,100,0.08643510334882862,0.028139614681287138,0.045454797077356376,0.16380386869564315
13,100,0.08991222671843285,0.027603374212090737,0.0465309063573509,0.16380386869564315
14,100,0.08447131734456377,0.0213881027088647,0.0465309063573509,0.16380386869564315
15,100,0.08279599832087775,0.021742315488700124,0.0567062119909971,0.16380386869564315
16,100,0.08036998764402205,0.02298431979752635,0.03976291008097912,0.16380386869564315
17,100,0.08581264979020492,0.020634867869592597,0.05779126583501378,0.16380386869564315
18,100,0.09286591706323842,0.024190821989198332,0.06256731336122759,0.16380386869564315
19,100,0.09753401437993604,0.027388371705090984,0.06277552941159575,0.16380386869564315
20,100,0.08449149186026576,0.021205942844848287,0.05693138338429865,0.16380386869564315
21,100,0.09837052331478693,0.031437116377956716,0.057126148351424606,0.16380386869564315
22,100,0.10051326159107825,0.027009804073871633,0.05219306014937726,0.16380386869564315
23,100,0.1007851281714539,0.029313529042157675,0.06798125424168527,0.16380386869564315
24,100,0.11546376588551763,0.03491496520400708,0.06628439505360251,0.16380386869564315
25,100,0.13309020877019748,0.03590981003792852,0.07207041283260948,0.16380386869564315
26,100,0.14167390878789493,0.03642730502996563,0.0554097453929684,0.16380386869564315
27,100,0.15144666974749751,0.033990156801575314,0.03797319952367858,0.16380386869564315
28,100,0.15600426976029633,0.026512901354595206,0.059841765772957425,0.16380386869564315
29,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
30,100,0.15463796069279317,0.031500705349092724,0.031155541472488987,0.16380386869564315
31,100,0.16115409594471677,0.012981182348201043,0.09755954992248375,0.16380386869564315
32,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
33,100,0.15942804473049735,0.02143707183769893,0.05440826956699801,0.16380386869564315
34,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
35,100,0.1587159557034579,0.024925581373062108,0.03660604389101173,0.16380386869564315
36,100,0.1483127153721053,0.03602538109534328,0.04550832725940069,0.16380386869564315
37,100,0.1456151353970484,0.0365304829520054,0.06227971554033546,0.16380386869564315
38,100,0.1517055630490414,0.02797241441047179,0.07890837818769846,0.16380386869564315
39,100,0.1502133093538722,0.027228376514092364,0.08937320544967857,0.16380386869564315
40,100,0.14970651432608972,0.03318637248209895,0.053996557544366906,0.16380386869564315
41,100,0.15082957451603923,0.02975219887633809,0.07852887697584598,0.16380386869564315
42,100,0.1524231994367794,0.031173114867219156,0.049837120663643895,0.16380386869564315
43,100,0.15932613870229648,0.021936307379310467,0.05186061886197663,0.16380386869564315
44,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
45,100,0.1597494903647615,0.019862316269713978,0.06244441042360185,0.16380386869564315
46,100,0.1580972262729516,0.027956724160228482,0.021137808128354963,0.16380386869564315
47,100,0.14762013644544095,0.043861073701805885,0.022398596721853407,0.16380386869564315
48,100,0.15226778095187488,0.031323972896212846,0.06220340864032016,0.16380386869564315
49,100,0.14934842113129673,0.033161926792714784,0.06793447306177423,0.16380386869564315
50,100,0.14796821989142786,0.03638242451279272,0.05335431792186734,0.16380386869564315
51,100,0.14646573176375427,0.03979424660370936,0.04987981315188731,0.16380386869564315
52,100,0.1542699903567349,0.03242497756835474,0.03590646099671278,0.16380386869564315
53,100,0.15907047847017025,0.02318878161177199,0.04546911305882096,0.16380386869564315
54,100,0.15108202477604596,0.03466925364109598,0.04645870881631731,0.16380386869564315
55,100,0.14803677002426807,0.036489517716424724,0.052124927830028533,0.16380386869564315
56,100,0.14794495529995416,0.036780318433393876,0.047480917721712174,0.16380386869564315
57,100,0.15678710472952828,0.02380675004355607,0.07345065395407932,0.16380386869564315
58,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
59,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
60,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
61,100,0.15415901328386,0.032811829316979645,0.03399052094747109,0.16380386869564315
62,100,0.15913425845430443,0.02287632477790904,0.047063612662174695,0.16380386869564315
63,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
64,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
65,100,0.16380386869564315,0.0,0.16380386869564315,0.16380386869564315
66,100,0.15960704364240516,0.020560159840323784,0.05888324236469371,0.16380386869564315
67,100,0.16113468013662846,0.022170944433777342,0.05888324236469371,0.20199478105122481
68,100,0.16278587610757206,0.014809159603713963,0.10016314163828381,0.20199478105122481
69,100,0.15574506755278072,0.03301047611799042,0.059866325913391236,0.20199478105122481
70,100,0.1656621734688698,0.018898649907440654,0.09568875095956397,0.20199478105122481
71,100,0.16392951943694511,0.018199863669529515,0.09056331251702847,0.20199478105122481
72,100,0.16838677817831296,0.01241057754739326,0.16380386869564315,0.20199478105122481
73,100,0.1613363443696387,0.02124349087720075,0.06392484818995006,0.20199478105122481
74,100,0.16685914168408972,0.010360934798086833,0.16380386869564315,0.20199478105122481
75,100,0.16823938979892505,0.022988286273190533,0.08373733449978277,0.20199478105122481
76,100,0.17296968766098275,0.016310694389480598,0.16380386869564315,0.20199478105122481
77,100,0.174497324155206,0.0171476771187478,0.16380386869564315,0.20199478105122481
78,100,0.17559774017665344,0.033122647981962884,0.07730769205749129,0.20199478105122481
79,100,0.17415654450622914,0.0458245558641877,0.04232121184740236,0.20199478105122481
80,100,0.18095363377469298,0.040616936926693645,0.0727294506082907,0.20199478105122481
81,100,0.17082113342764774,0.05586443720719143,0.04492178303767135,0.20199478105122481
82,100,0.17581845859064893,0.05305374062249821,0.045306300292210284,0.20199478105122481
83,100,0.1919930739499209,0.03403024645958212,0.06718505165701366,0.20199478105122481
84,100,0.1867960131643578,0.041365033002448384,0.058892612526365566,0.20199478105122481
85,100,0.19738546312568936,0.022580953959651356,0.08676183291283901,0.20199478105122481
86,100,0.1952409087294948,0.03308708195228966,0.033147973007974965,0.20199478105122481
87,100,0.19784784155584767,0.020315771515737487,0.09832129366679641,0.20199478105122481
88,100,0.19489560159882785,0.03477873450164677,0.024515294741301485,0.20199478105122481
89,100,0.18439261979836452,0.04776409228924063,0.04429613143891996,0.20199478105122481
90,100,0.19614773353597514,0.028644565828339952,0.055818593169982646,0.20199478105122481
91,100,0.20199478105122481,0.0,0.20199478105122481,0.20199478105122481
92,100,0.20199478105122481,0.0,0.20199478105122481,0.20199478105122481
93,100,0.20199478105122481,0.0,0.20199478105122481,0.20199478105122481
94,100,0.1969213556168876,0.024854607124368558,0.07515914519279462,0.20199478105122481
95,100,0.1969213556168876,0.024854607124368558,0.07515914519279462,0.20199478105122481
96,100,0.19709325717226933,0.024012464931016615,0.07945668407733739,0.20199478105122481
97,100,0.1959011889449338,0.0298523827221287,0.049654978393949785,0.20199478105122481
98,100,0.20199478105122481,0.0,0.20199478105122481,0.20199478105122481
99,100,0.1911269014075305,0.03720624804112832,0.04810792295637747,0.20199478105122481
100,100,0.19039157938773518,0.04010855121370075,0.029477142374917522,0.20199478105122481
